openlibrary_id,title,authors,first_publish_year,subjects,edition_count,work_key,cover_id,type,genre,summary
OL19352393W,The Casquette Girls,Alys Arden,2012.0,"Teenage girls, Juvenile fiction, Hurricane Katrina, 2005, Vampires, Fiction, Horror stories, Fantasy, Adolescentes, Romans, nouvelles, etc. pour la jeunesse, Ouragan Katrina, 2005, Aspect social, Social aspects",4,/works/OL19352393W,8464591.0,fiction,Fantasy,
OL19354282W,A Forest Divided,Erin Hunter,2015.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Cats, fiction",11,/works/OL19354282W,8467960.0,fiction,Fantasy,
OL19354621W,Wolves of the Beyond #6: Star Wolf,Kathryn Lasky,2013.0,"Fantasy, Wolves, Animals, Juvenile fiction, Fiction, Children's fiction, Survival, fiction, Wolves, fiction, Fantasy fiction, Animals, fiction",5,/works/OL19354621W,8468448.0,fiction,Fantasy,
OL19354912W,The Return,Varian Johnson,2015.0,"Children's fiction, Supernatural, fiction, Fantasy, Magic, Fiction, Fantasy fiction, Human-animal relationships, fiction, Good and evil, fiction",4,/works/OL19354912W,8468859.0,fiction,Fantasy,
OL19355255W,Centaur Rising,Jane Yolen,2014.0,"Horses, Human Abnormalities, Centaurs, Secrets, Juvenile fiction, Single-parent families, Fiction, Fantasy, Quakers, Secrecy, Farm life, History, Children's fiction, Horses, fiction, Farm life, fiction, Connecticut, fiction, Single-parent families, fiction, JUVENILE FICTION / Fantasy & Magic, JUVENILE FICTION / Animals / Horses, JUVENILE FICTION / Lifestyles / Farm & Ranch Life, JUVENILE FICTION / Family / General (see also headings under Social Issues), Connecticut, history, fiction",4,/works/OL19355255W,8469375.0,fiction,Fantasy,
OL19359551W,The Chosen,J. R. Ward,2017.0,"nyt:combined-print-and-e-book-fiction=2017-04-23, New York Times bestseller, Fiction, romance, paranormal, nyt:hardcover-fiction=2017-04-23, Fiction, Paranormal Romance, Vampires, Fantasy, Black Dagger Brotherhood series, Man-woman relationships",9,/works/OL19359551W,8475360.0,fiction,Fantasy,
OL19360127W,The Invaders,John Flanagan,2012.0,"JUVENILE FICTION / Action & Adventure / General, Pirates, Adventure and adventurers, JUVENILE FICTION / Fantasy & Magic, Seafaring life, Fiction, Fantasy, Courage, Friendship, Juvenile fiction, Adventure stories, Action & Adventure, General, Fantasy & Magic, Adventure fiction, Fantasy fiction, nyt:chapter-books=2012-05-20, New York Times bestseller, Children's fiction, Adventure and adventurers, fiction, Pirates, fiction, Friendship, fiction, Courage, fiction",3,/works/OL19360127W,8475816.0,fiction,Fantasy,
OL19360590W,Dorothy Must Die,Danielle Paige,2014.0,"Oz (Imaginary place), YOUNG ADULT FICTION, Action & Adventure, Juvenile fiction, Dorothy Gale (Fictitious character), Fiction, Romance, Fantasy, Assassins, Witches, Dorothy Gale (Fictional character), Good and evil, Kings and rulers, Magic, Magia, Ficción juvenil, Kings, queens, rulers, Reyes y gobernantes, Fantasia, Spanish language materials, Oz (Lugar imaginario), Young adult fiction, fantasy, general, Young adult fiction, romance, general, Young adult fiction, action & adventure, general",5,/works/OL19360590W,8476237.0,fiction,Fantasy,
OL19360760W,Marissa the Science Fairy,Daisy Meadows,2014.0,"Juvenile fiction, Fairies, Magic, Fiction, Fantasy, Goblins, Schools, Kirsty Tate (Fictitious character), Rachel Walker (Fictitious character), Children's fiction, Fairies, fiction, Education, higher, Educational evaluation",7,/works/OL19360760W,8476394.0,fiction,Fantasy,
OL19360761W,Lydia the Reading Fairy,Daisy Meadows,2014.0,"Juvenile fiction, Fairies, Magic, Fiction, Fantasy, Goblins, Schools, JUVENILE FICTION, Fantasy & Magic, Reader, Chapter Books, Social Themes, Friendship, Children's fiction, Fairies, fiction, Schools, fiction, Kirsty Tate (Fictitious character), Rachel Walker (Fictitious character)",8,/works/OL19360761W,8476395.0,fiction,Fantasy,
OL19360803W,Moth Flight's Vision,"Erin Hunter, Lillian Diaz-Przybyl, Dan Jolley",2015.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Cats, fiction, Voyages and travels, fiction, Visions, Voyages and travels",8,/works/OL19360803W,8476433.0,fiction,Fantasy,
OL19362665W,Sophie Flufftail's Brave Plan,Daisy Meadows,2015.0,"Juvenile fiction, Human-animal relationships, Squirrels, Witches, Dragons, Children's fiction, Animals, fiction, Friendship, fiction, Fantasy, Magic, Fiction, Dragons, fiction, Witches, fiction, Human-animal relationships, fiction, Squirrels, fiction, Magic, fiction, Brunet, Lili (Personnage fictif), Romans, Mallet, Manon (Personnage fictif), Animaux, Protection, Forêts, Sorcières, Ecureuils, Nuit",7,/works/OL19362665W,8478752.0,fiction,Fantasy,
OL19363086W,Struck,Jennifer Bosworth,2012.0,"Brothers and sisters, Fiction, Paranormal fiction, Cults, Lighting, Thunderstorms, Earthquakes, Mothers and daughters, Fantasy, Children's fiction, Supernatural, fiction, Thunderstorms, fiction, Siblings, fiction, Mothers and daughters, fiction, Los angeles (calif.), fiction",4,/works/OL19363086W,8479454.0,fiction,Fantasy,
OL19369336W,A Hidden Enemy,Erin Hunter,2013.0,"Dogs, Fantasy, Fantasy Fiction, Feral Dogs, Fiction, Juvenile Fiction, Aventures, JUVENILE FICTION / Action & Adventure / General, Animals, JUVENILE FICTION / Animals / Dogs, JUVENILE FICTION / Fantasy & Magic, Fantasy & Magic, Survival skills, 4th grade, Adventure fiction, Adventure stories, Habiletés de survie, St. Marks, Reading list, NEW LIST 20130630, Action & Adventure, Forests and forestry, Chiens, Adventure and adventurers, Wild dogs, Territoriality (Zoology), Romans, General, Wilderness survival, Survival, Children's fiction, Adventure and adventurers, fiction, Forests and forestry, fiction, Survival, fiction, Dogs, fiction, nyt:childrens-middle-grade=2013-05-26, New York Times bestseller, Fantasy fiction",9,/works/OL19369336W,9395753.0,fiction,Fantasy,
OL19370010W,Gates of Thread and Stone,Lori M. Lee,2014.0,"Revolutions, Magic, Brothers and sisters, Juvenile fiction, Fiction, Fantasy, Missing persons, Teenage girls",3,/works/OL19370010W,8495019.0,fiction,Fantasy,
OL19370021W,Lark Ascending (Skylark #3),Meagan Spooner,2014.0,"Children's fiction, Survival, fiction, Magic, fiction, Fantasy fiction, Fantasy, Survival, Fiction, Magic",6,/works/OL19370021W,8495032.0,fiction,Fantasy,
OL19370117W,Winterkill,Kate A. Boorman,2014.0,"Conduct of life, Love & Romance, Romance fiction, Survival Stories, Action & Adventure, Fantasy fiction, Juvenile fiction, Fantasy & Magic, Fiction, Fantasy, Community life, Love, Dystopias, JUVENILE FICTION, Love stories, Children's fiction, Youth, fiction, Conduct of life, fiction, Love, fiction, Community life, fiction, JUVENILE FICTION / Action & Adventure / Survival Stories, JUVENILE FICTION / Fantasy & Magic, JUVENILE FICTION / Love & Romance",4,/works/OL19370117W,8495136.0,fiction,Fantasy,
OL1938295W,The Giants and the Joneses,Julia Donaldson,2004.0,"Fiction, Giants, Fantasy, Brothers and sisters, Collectors and collecting, Juvenile Fiction, Fantasy fiction, Siblings, Giants, fiction, Children's fiction, Collectors and collecting, fiction, Brothers and sisters, fiction",11,/works/OL1938295W,10551003.0,fiction,Fantasy,
OL19437770W,Snakewood,Adrian Selby,2016.0,"Fiction, fantasy, general, Fiction, Fantasy, Mercenary troops, Magic, Action & Adventure, Epic, FICTION",7,/works/OL19437770W,8500536.0,fiction,Fantasy,
OL19448963W,Super Sales on Super Heroes,William D. Arand,2017.0,Fantasy,3,/works/OL19448963W,8501051.0,fiction,Fantasy,
OL1946270W,A fortress of grey ice,J. V. Jones,2002.0,"Prophecies, Fantasy, Good and evil, Fiction, Fantasy fiction, Fiction, fantasy, general",3,/works/OL1946270W,525058.0,fiction,Fantasy,
OL1946957W,The Dragonling collector's edition,Jackie French Koller,2000.0,"Fantasy, Juvenile fiction, Fiction, Dragons, Children's fiction, Siblings, fiction, Dragons, fiction, Fantasy fiction",3,/works/OL1946957W,4994395.0,fiction,Fantasy,
OL1946962W,Wizard's Apprentice (Keepers),Jackie French Koller,2003.0,"Brothers and sisters, Juvenile fiction, Fiction, Fantasy, Wizards, Princesses, Eldearth (Imaginary place), Good and evil, Witches, Children's fiction, Adventure and adventurers, fiction, Wizards, fiction, Apprentices, fiction",3,/works/OL1946962W,4974364.0,fiction,Fantasy,
OL1950880W,A Wizard Alone,Diane Duane,2002.0,"Wizards, fiction, Children's fiction, Wizards, Fiction, Autism, Fantasy, Juvenile fiction, Autism in fiction, Wizards in fiction, Autism, fiction, Fantasy fiction",9,/works/OL1950880W,8283848.0,fiction,Fantasy,
OL1950881W,A wizard of Mars,Diane Duane,2010.0,"Fiction, Wizards in fiction, Fantasy, Wizards, Juvenile fiction, Children's fiction, Wizards, fiction, Fantasy fiction, Mars (planet), fiction, JUVENILE FICTION, Fantasy & Magic, Romans, nouvelles, etc. pour la jeunesse",3,/works/OL1950881W,7144567.0,fiction,Fantasy,
OL1950883W,The Wizard's Dilemma,Diane Duane,2001.0,"Children's fiction, Wizards, fiction, Magic, Cancer, Juvenile fiction, Fiction, Fantasy, Wizards, Cancer, fiction, Fantasy fiction",10,/works/OL1950883W,113875.0,fiction,Fantasy,
OL1950886W,Wizard's Holiday,Diane Duane,2003.0,"Extraterrestrial beings, Juvenile fiction, Fiction, Fantasy, Wizards, Life on other planets, Children's fiction, Wizards, fiction, Science fiction, Fantasy fiction, Accelerated Reader, Extraterrestrial beings, fiction, Life on other planets, fiction",8,/works/OL1950886W,5081998.0,fiction,Fantasy,
OL1950909W,Wizards at War,Diane Duane,2005.0,"Fantasy, Juvenile fiction, Wizards, Fiction, Imaginary wars and battles, Children's fiction, Wizards, fiction, Fantasy fiction",5,/works/OL1950909W,113624.0,fiction,Fantasy,
OL19519453W,Constance Verity Saves the World (Constance Verity #2),A. Lee Martinez,2018.0,"Women heroes, Fiction, Fantasy, Action & Adventure",3,/works/OL19519453W,8503960.0,fiction,Fantasy,
OL19527909W,The Djinn Falls in Love and Other Stories,"Jared Shurin, Neil Gaiman, Amal El-Mohtar, Catherine King, Claire North, E. J. Swift, Hermes, Jamal Mahjoub, James Smythe, J. Y. Yang, Kamila Shamsie, Kirsty Logan, K. J. Parker, Kuzhali Manickavel, Maria Dahvana Headley, Monica Byrne, Nnedi Okorafor, Saad Hossain, Sami Shah, Sophia Al-Maria, Usman Malik, Helene Wecker",2017.0,"Jinn, Fiction, Fantasy fiction, Short stories, FANTASY",3,/works/OL19527909W,8504374.0,fiction,Fantasy,
OL19541804W,The Changeling,Victor D. LaValle,2017.0,"Missing persons, Fiction, Literary, Fantasy, General, Thrillers, New York Times reviewed, Fiction, occult & supernatural, Fiction, fantasy, contemporary, Horror, Magical Realism, Mystery, Urban Fantasy, Thriller",6,/works/OL19541804W,8507513.0,fiction,Fantasy,
OL1954379W,Everwild,Neal Shusterman,2009.0,"Fiction, Future life, Dead, Fantasy, Juvenile fiction, Children's fiction, Future life, fiction, Death, fiction",3,/works/OL1954379W,6288323.0,fiction,Fantasy,
OL1954406W,Everlost,Neal Shusterman,2006.0,"Fiction, Death, Traffic accidents, Future life, Spirit possesion, Juvenile fiction, Spirit possession, Large type books, Children's fiction, Traffic accidents, fiction, Death, fiction, Future life, fiction, Adventure and adventurers, Fantasy",16,/works/OL1954406W,438779.0,,,
OL19544902W,Whispering to Witches,Anna Dale,2004.0,"Witches, Juvenile fiction, Children's fiction, Fantasy",4,/works/OL19544902W,8511190.0,fiction,Fantasy,
OL19545560W,Lilliput,Sam Gayton,2013.0,"Fantasy, Characters in literature, Size, Apprentices, History, Rescues, Fiction, Children's fiction, Adventure and adventurers, fiction, Rescue work, fiction, Apprentices, fiction, Fantasy fiction, Great britain, history, fiction, Rescues -- Juvenile fiction, Stature -- Juvenile fiction, Apprentices -- Juvenile fiction, Characters and characteristics in literature -- Juvenile fiction, Fantasy -- Juvenile, Characters in literature -- Fiction, Characters and characteristics in literature, Stature, London (England) -- History -- 18th century -- Juvenile fiction, Great Britain -- History -- George II, 1727-1760 -- Juvenile fiction, England -- London, Great Britain",8,/works/OL19545560W,8511778.0,fiction,Fantasy,
OL1955906W,A Dance With Dragons,George R. R. Martin,2008.0,"New York Times bestseller, nyt:hardcover_fiction=2011-07-30, Seven kingdoms (Imaginary place), Fiction, Epic, Fantasy, General, Imaginary wars and battles, Adventure, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, American fiction, Dragones, Magic, Magia, Ficción, Dragons, Fiction, fantasy, epic, Seven kingdoms (imaginary place), fiction, Fiction, fantasy, general, series:A Song of Ice and Fire, Action & Adventure, American Fantasy fiction, Betrayal, Civil war, Courts and courtiers, epic fantasy, epic fiction, epic literature, fantastic fiction, fantasy fiction, good and evil, imaginary places, Invierno, kings and rulers, Science Fiction, seasons, Voyages and travels, winter, Trial by combat, walls, penal colonies, wights, folk healers, persistent vegetative states",49,/works/OL1955906W,11298743.0,fiction,Fantasy,
OL19564073W,Forest of a Thousand Lanterns (Rise of the Empress),"Julie C. Dao, Scheherezade Surià",2017.0,"Children's fiction, Fantasy fiction, Fantasy, Empresses, Witches, Fiction",6,/works/OL19564073W,8526296.0,fiction,Fantasy,
OL19576831W,The Paper Menagerie and Other Stories,Ken Liu,2001.0,"Fiction, Science fiction, Short stories, American literature, Origami, Paper folding, Origami in literature, collection:origami, Fantasy, Magical Realism, Historical Fiction, Anthologies, Science Fiction Fantasy",7,/works/OL19576831W,8529206.0,,,
OL1960580W,Legends II [11 works],"Robert Silverberg, Orson Scott Card",2003.0,"Fantasy, Fiction, Fiction, general, Fantasy fiction, Short stories, Fiction, fantasy, general, American Fantasy fiction",10,/works/OL1960580W,15115300.0,fiction,Fantasy,
OL19622246W,Tales of the Peculiar,Ransom Riggs,2016.0,"Cannibalism, Juvenile fiction, Princesses, Children's fiction, Fairy tales, Short stories, Princesses, fiction, YOUNG ADULT FICTION, Fairy Tales & Folklore, Fantasy, Paranormal, Occult & Supernatural",9,/works/OL19622246W,8535845.0,fiction,Fantasy,
OL19622911W,Ogre Enchanted,Gail Carson Levine,2018.0,"Fiction, Children's fiction, Fantasy fiction, Fantasy, Juvenile fiction, Ghouls and ogres, Incantations",7,/works/OL19622911W,8536394.0,fiction,Fantasy,
OL19624811W,A Crack in the Sea,H. M. Bouwman,2017.0,"Fantasy, Sea monsters, Adventure and adventurers, Refugees, Kraken, Slavery, Fiction, Children's fiction, Fantasy fiction, Adventure and adventurers, fiction, Monsters, fiction, Refugees, fiction, Slavery, fiction",4,/works/OL19624811W,8537741.0,fiction,Fantasy,
OL19625167W,Those Below,Daniel Polansky,2012.0,Fantasy,4,/works/OL19625167W,8537930.0,fiction,Fantasy,
OL19627418W,The Warrior Princess of Pennyroyal Academy,M. A. Larson,2017.0,"Knights and knighthood, Fantasy, Witches, Princesses, Schools, Military education, Fiction, Children's fiction, Fairy tales",3,/works/OL19627418W,8539012.0,fiction,Fantasy,
OL19627527W,His Royal Whiskers,Sam Gayton,2017.0,"Humorous stories, Princes, Genius, Fiction, Fantasy, Cats, Metamorphosis, Alchemists, Alchemists -- Fiction, Genius -- Fiction, Princes -- Fiction, Metamorphosis -- Fiction, Cats -- Fiction, Children's fiction",4,/works/OL19627527W,8539127.0,fiction,Fantasy,
OL19629129W,The Dragon Republic,R. F. Kuang,2019.0,"Fiction, Fantasy, Historical, Epic, Cultural Heritage, Imaginary wars and battles, Shamans, Magic, Revenge, Women soldiers, Healers, Fiction, fantasy, epic, American literature, Fiction, cultural heritage, Fiction, fantasy, historical",11,/works/OL19629129W,8539487.0,fiction,Fantasy,
OL19630288W,Dragons in a Bag,Zetta Elliott,2018.0,"African Americans, Juvenile fiction, Magic, Dragons, Children's fiction, African americans, fiction, Magic, fiction, Dragons, fiction, Fantasy fiction, Fiction, Fantasy, JUVENILE FICTION / Fantasy & Magic, JUVENILE FICTION / Animals / Mythical, JUVENILE FICTION / People & Places / United States / African American",6,/works/OL19630288W,8539817.0,,,
OL19630344W,All Your Wishes: A Blood Singer Novel (The Blood Singer Novels Book 7),Cat Adams,2016.0,"Fiction, occult & supernatural, Vampires, fiction, Vampires, Fiction, Demonology, Shapeshifting, Bodyguards, Genies, Demoniac possessions, FICTION, Fantasy, Paranormal, Urban Life",3,/works/OL19630344W,8539872.0,fiction,Fantasy,
OL19631308W,Edgedancer,Brandon Sanderson,2016.0,"Fantasy, Brandon Sanderson, Novella, Female protagonist, Young adult, Humor, Adventure, Coming-of-age, Spiritual journey, Self-discovery, Healing, Hope, Fiction, fantasy, general",8,/works/OL19631308W,14658530.0,fiction,Fantasy,
OL19631676W,The Rose Legacy,Jessica Day George,2018.0,"Children's fiction, Fantasy fiction, Human-animal relationships, fiction, Horses, fiction, Orphans, fiction, Family, fiction, Horses, Uncles, Juvenile fiction, Fiction, Fantasy, Orphans, Human-animal communication",3,/works/OL19631676W,8540482.0,fiction,Fantasy,
OL19633491W,A Riddle in Ruby #2: The Changer's Key,Kent Davis,2016.0,"Fiction, Fantasy, Alchemy, Experiments, Adventure and adventurers, Children's fiction, Adventure and adventurers, fiction, Magic, fiction, Fantasy fiction",3,/works/OL19633491W,8541371.0,fiction,Fantasy,
OL19633508W,Closer to the Chest (Valdemar: The Herald Spy),Mercedes Lackey,2016.0,"Courts and courtiers, Fiction, Valdemar (Imaginary place), Extortion, Fiction, fantasy, general, Imaginary places, fiction, Psychic ability, Cours et courtisans, Romans, nouvelles, FICTION, Fantasy, Dark Fantasy, Epic, Valdemar (imaginary place), fiction",4,/works/OL19633508W,8541389.0,fiction,Fantasy,
OL19634066W,The Monstrous Child,Francesca Simon,2016.0,"Children's fiction, Fantasy fiction, Norse Mythology, Fantasy, Norse Goddesses, Fiction, Goddesses, Norse -- Fiction, Mythology, Norse -- Fiction",3,/works/OL19634066W,8541910.0,fiction,Fantasy,
OL19634080W,Ensnared,A. G. Howard,2015.0,"Characters in literature, Love stories, Love, Supernatural, Characters and characteristics in literature, Rescues, Fiction, Children's fiction, Supernatural, fiction, Love, fiction, Romance fiction, Fairy Tales & Folklore, Adaptations, Fantasy, Serie:Splintered",8,/works/OL19634080W,8541924.0,fiction,Fantasy,
OL19634301W,Impyrium,Henry H. Neff,2016.0,"Fantasy, Magic, Conspiracies, Fiction, Children's fiction, Fantasy fiction, Conspiracies, fiction",8,/works/OL19634301W,8542157.0,fiction,Fantasy,
OL19635259W,Into the Shadows,Erin Hunter,2017.0,"Dogs, Fantasy, Fantasy Fiction, Feral Dogs, Fiction, Juvenile Fiction, Children's fiction, Dogs, fiction, Adventure and adventurers, fiction, Dogs -- Fiction, Survival -- Fiction, Prophecies -- Fiction, Fantasy fiction",7,/works/OL19635259W,8543258.0,fiction,Fantasy,
OL19635332W,Heart of Stone,Melanie Welsh,2012.0,"Caves, Juvenile fiction, Landslides, Friendship, Fantasy",3,/works/OL19635332W,8543350.0,fiction,Fantasy,
OL19635682W,The First Battle,Erin Hunter,2014.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Animals, Action & Adventure, Fantasy & Magic, Children's fiction, Cats, fiction, Adventure and adventurers, fiction, Adventure stories",12,/works/OL19635682W,8543891.0,fiction,Fantasy,
OL19636245W,Her Body and Other Parties,Carmen Maria Machado,2017.0,"Women, Fiction, Fiction, short stories (single author), Horror fiction, Short stories, Feminism, LGBTQ short stories, Lambda Literary Awards, Lambda Literary Award Winner, Identity, Man-woman relationships, Sexual minorities, Science Fiction, General, Short Stories (single author), Libido, Lesbian characters, Horror, Fantasy, Queer, LGBT, Magical Realism, Contemporary, Ferro-Grumley Award for LGBTQ Fiction Finalist, collection:edmund_white_award=finalist, collection:otherwise_tiptree_award=honor",10,/works/OL19636245W,8545250.0,fiction,Fantasy,
OL19649291W,Penelope the Foal Fairy,Daisy Meadows,2017.0,"Juvenile fiction, Fairies, Magic, Fiction, Fantasy, Horses, Friendship, Children's fiction, Fairies, fiction, Animals, fiction, Walker, Rachel (Fictitious character) -- Juvenile fiction, Tate, Kirsty (Fictitious character) -- Juvenile fiction, Fairies -- Juvenile fiction, Domestic animals -- Juvenile fiction, Domestic animals, Tate, Kirsty (Fictitious character), Walker, Rachel (Fictitious character), Magic, fiction, Friendship, fiction",6,/works/OL19649291W,10193938.0,fiction,Fantasy,
OL19649968W,Midnight Charter,David Whitley,2009.0,"Prophecies, Fantasy, Fiction, Children's fiction, Conduct of life, fiction, Fantasy fiction",4,/works/OL19649968W,8565731.0,fiction,Fantasy,
OL19650128W,The Last,Katherine Applegate,2018.0,"Children's fiction, Fantasy fiction, Voyages and travels, fiction, Animals, mythical, fiction, Secrets, Fantasy, Mythical Animals, Fiction, nyt:childrens-middle-grade-hardcover=2018-05-20, New York Times bestseller, New York Times reviewed, Imaginary places, Juvenile fiction, Quests (Expeditions), Extinct animals, Fiction, fantasy, general",16,/works/OL19650128W,8565900.0,fiction,Fantasy,
OL19650210W,King's Cage,Victoria Aveyard,2017.0,"Fantasy, Ability, Resistance to Government, Blood, Princesses, Fiction, Children's fiction, Fantasy fiction, Princesses, fiction, Courts and courtiers, fiction, nyt:series-books=2017-02-26, New York Times bestseller, Juvenile fiction",9,/works/OL19650210W,8565980.0,fiction,Fantasy,
OL19650255W,Legends of the Clans,"Erin Hunter, Dave Stevenson, Owen Richardson",2017.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Fantasy fiction, Adventure and adventurers, fiction",5,/works/OL19650255W,8566024.0,fiction,Fantasy,
OL19650264W,Roses,Rose Mannering,2013.0,"Fantasy, Beauty and the beast (Tale), Magic, Adaptations, Orphans, Fairy tales, Fiction, Children's fiction, Fantasy fiction, Short stories",4,/works/OL19650264W,8566033.0,fiction,Fantasy,
OL19650607W,Crown of Thunder,Tochi Onyebuchi,2018.0,"Guilt, Magic, Monsters, Fiction, Children's fiction, Magic, fiction, Fantasy fiction, lexile_range:701-800, lexile:710, text_difficulty:3, Fantasy, Young Adult Fiction, Young Adult Literature",7,/works/OL19650607W,8566311.0,fiction,Fantasy,
OL19652164W,Kylie the Carnival Fairy,"Daisy Meadows, Georgie Ripper",2006.0,"Juvenile fiction, Fairies, Fiction, Carnivals, Goblins, Jack Frost, Jack Frost (Legendary character), Jack Frost (Fictitious character), Fairies -- Juvenile fiction., Frost, Jack (Fictitious character) -- Juvenile fiction., Goblins -- Juvenile fiction., Carnivals -- Juvenile fiction., Magic, Fantasy, Fairies, fiction, Magic, fiction, Children's fiction, Child and youth fiction, Summer, fiction, Adventure and adventurers, fiction, nyt:paperback-books=2008-06-15, New York Times bestseller",5,/works/OL19652164W,10193728.0,fiction,Fantasy,
OL19652737W,Tigerheart's Shadow,Erin Hunter,2017.0,"Cats, Fantasy, Fantasy Fiction, Feral Cats, Fiction, Juvenile Fiction, Children's fiction, Cats, fiction",8,/works/OL19652737W,8567918.0,fiction,Fantasy,
OL19652832W,Lost Boy,Christina Henry,2017.0,"Fiction, Never-Never Land (Imaginary place), Fiction, fantasy, general, Fiction, horror, Retellings, Fantasy, Horror, Young Adult, Fairy Tales, Pirates, Dark",5,/works/OL19652832W,8568025.0,fiction,Fantasy,
OL19654681W,Blood and Bone,Erin Hunter,2018.0,"Baboons, Elephants, Fantasy, Fantasy Fiction, Fiction, Juvenile Fiction, Lions, Elephants, fiction, Monkeys, fiction, Lion, fiction, Adventure and adventurers, fiction, Fantasy fiction, Africa, fiction, Children's fiction",6,/works/OL19654681W,8569063.0,fiction,Fantasy,
OL19655889W,A Court of Frost and Starlight,Sarah J. Maas,2014.0,"Children's fiction, Fantasy fiction, Courts and courtiers, Fiction, Imaginary wars and battles, Winter solstice, Fairies, Love, fiction, Fairies, fiction, Magic, Fantasy & Magic, Fantasy, Young adult literature, collectionID:EanesChallenge, Courts and courtiers, fiction, nyt:combined-print-and-e-book-fiction=2024-04-28, New York Times bestseller, collectionID:AlpineChallenge, series:A_Court_of_Thorns_and_Roses",25,/works/OL19655889W,8569939.0,fiction,Fantasy,
OL19656815W,Starless,Jacqueline Carey,2018.0,"Fiction, fantasy, general, Bodyguards, Gods, Quests (Expeditions), Fiction, Fantasy, General",4,/works/OL19656815W,8570586.0,fiction,Fantasy,
OL19658391W,The War Against the Assholes,Sam Munson,2015.0,"Urban Life, Fantasy, Magicians, Fiction, General, Contemporary, FICTION, FICTION / Fantasy / General, FICTION / Fantasy / Urban Life, FICTION / Fantasy / Contemporary, Fiction, fantasy, general",6,/works/OL19658391W,8571495.0,fiction,Fantasy,
OL19658756W,The Children of the Lost,David Whitley,2010.0,"Fantasy, Fiction, Children's stories, Fantasy fiction, Children's fiction, Adventure and adventurers, fiction",4,/works/OL19658756W,8571852.0,fiction,Fantasy,
OL19658851W,Whichwood,Tahereh Mafi,2017.0,"Fantasy, Magic, Fantasy fiction, Friendship, Dead, Fiction, Juvenile fiction, Children's fiction, Magic, fiction, Friendship, fiction",4,/works/OL19658851W,8571918.0,fiction,Fantasy,
OL19659793W,Children of Blood and Bone,Tomi Adeyemi,2017.0,"YOUNG ADULT FICTION / Legends, Myths, Fables / General, Magic, Brothers and sisters, Resistance to Government, Youths' writings, Prejudices, Fiction, Fantasy, YOUNG ADULT FICTION / Social Themes / Prejudice & Racism, YOUNG ADULT FICTION / Fantasy / General, Princesses, Siblings, Princes, Children's fiction, Magic, fiction, Fantasy fiction, nyt:young-adult-hardcover=2018-03-25, New York Times bestseller, Young adult, fantasy, sci-fi, Juvenile fiction, YOUNG ADULT FICTION, General, Legends, Myths, Fables, Social Themes, Prejudice & Racism, Resistance to government, Teenagers' writings",19,/works/OL19659793W,8572526.0,fiction,Fantasy,
OL19659828W,"Tempests and Slaughter (The Numair Chronicles, Book One)",Tamora Pierce,2018.0,"Healers, Fiction, Magic, Princes, Fantasy, Tortall, Numair, Juvenile Fiction, nyt:young-adult-hardcover=2018-02-25, New York Times bestseller, Children's fiction, Magic, fiction, Princes, fiction",6,/works/OL19659828W,8572568.0,fiction,Fantasy,
OL19660532W,The Magician King,Lev Grossman,2011.0,"Fiction, fantasy, contemporary, New York Times reviewed",6,/works/OL19660532W,8572829.0,fiction,Fantasy,
OL19660557W,The Philosopher Kings,Jo Walton,2015.0,"Voyages and travels, Fiction, Goddesses, FICTION / Fantasy / General, Gods, Fiction, fantasy, general, Fantasy, General",5,/works/OL19660557W,8572834.0,fiction,Fantasy,
OL19661312W,Shannon the Ocean Fairy,Daisy Meadows,2008.0,"Juvenile fiction, Fairies, Magic, Fiction, Fantasy, Sea stories, Ocean, Kirsty Tate (Fictitious character), Rachel Walker (Fictitious character), Child and youth fiction, Children's fiction, Fairies, fiction, Magic, fiction, Nature, fiction, Dance, fiction, Jack Frost, Fées, Romans, nouvelles, etc. pour la jeunesse, Récits de mer, Ocean, fiction",7,/works/OL19661312W,10194114.0,fiction,Fantasy,
OL19661341W,"蜘蛛ですが, なにか? 1 (light novel)","馬場翁, 輝竜司",2015.0,"Fiction, Fantasy, Reincarnation, Spiders (fiction), Magic (fiction), Evolution (fiction), Another world, Monsters (fiction), LitRPG, Non-Human Lead, Magic, Spiders, Prisons, Escapes, Monsters, Fiction, fantasy, general, Isekai, Manga, series:蜘蛛ですが, なにか? (light novel)",4,/works/OL19661341W,8573150.0,fiction,Fantasy,
